source;text;person;sentiment
instagram;Insyaallah 2024 untuk pak Anies..??;anies-cak imin;positive
instagram;Anies pasti kalah;anies-cak imin;negative
instagram;TIM ANIES - MUHAEMIN ( 1 ) KUMPUL DISINI ??;anies-cak imin;negative
instagram;Mantab Anies nomor urut 1 insyaallah 1 putaran Koalisi Perubahan;anies-cak imin;positive
instagram;To be number one ANIES BASWEDAN untuk INDONESIA ?????????? RI 1 #AMIN #1 ??;anies-cak imin;positive
instagram;Masya Allah.. Cak Imin pidato isinya berbobot dan berkarakter. Semoga AMIN menang dan menjadi Presiden dan Wapres ??;anies-cak imin;positive
instagram;ANIES BASWEDAN PRESIDEN;anies-cak imin;positive
instagram;Bapak baju putih samping Bang Anies mood banget ketawanya njr ??;anies-cak imin;positive
instagram;To be number one ANIES BASWEDAN ?????????? RI 1 ..... #AMIN #1 ??;anies-cak imin;positive
instagram;Maaf bro saya pilih anies-imin, maaf bro saya tidak akan memilih capres capres dari rezim ini, pilpres bukan hanya untuk ganti presiden tapi harus ganti rezim ini, rezim ini di kuasai cukong cukong China, bahaya bagi NKRI????;anies-cak imin;negative
instagram;menang 1 putaran Anies Imin??;anies-cak imin;negative
instagram;Yg paling keren Anies-imin kaya ada tanda tanda alam, pas waktu dftr dia paling pertama trs pas waktu ngambil nomer antrian dia juga di antrian pertama, ehhh pas ngambil nomer urut juga dpt nomer pertama. ????;anies-cak imin;positive
instagram;"Pilih Nomor 1
AMIN
Anies Baswedan dan Gus Muhaimin Iskandar
Untuk Indonesia lebih Baik dan Berkeadilan
Salam Perubahan
#AMINAjaDulu";anies-cak imin;positive
instagram;Pak Anies insyaAllah bakal jadi presiden insyaAllah;anies-cak imin;positive
instagram;Insya allah yakin pak anies dan gus muhaimin Presiden dan wakil presiden ri 2024 akan dtang aamiin;anies-cak imin;positive
instagram;Maju trus pa anies??;anies-cak imin;negative
instagram;Ohh ini yg panggil anis, cak imin atau tokoh politik.. skrg keadaan berbalik ya ??;anies-cak imin;negative
instagram;DRAMA LAH...gmn cara nya Anies kalah itu mah..kalau menang penjara penuh..2024 HARUS PERUBAHAN NYATA DI TANYAN ANIES;anies-cak imin;negative
instagram;Berita pendukung anies demo tolak konser coldplay mana min? Di kompas, kumparan, metrotv ga ada beritanya.;anies-cak imin;negative
instagram;Semakin mantap memilih ANIES BASWEDAN dan MUHAIMIN ISKANDAR. Mantaaap AMIN????????;anies-cak imin;positive
instagram;Partai Ummat nggak dukung Anies kah?;anies-cak imin;positive
instagram;Saya yakin kalo pak anies yang terpilih bakal adem ayem, bebas bersuara, ga kaya sekarang, dikit dikit baperan, dikit dikit lapor...;anies-cak imin;negative
instagram;Nah kan kenapa kata anies nilai kebebasan berpendapat di Indonesia itu hanya 50-60% ...;anies-cak imin;negative
instagram;Anies no 1 Bismillah;anies-cak imin;positive
instagram;Maaf saya pilih Anies ??;anies-cak imin;negative
instagram;Kita dukung anis Baswedan dan cak imin sampai jadi ketua RT pantau terus ??;anies-cak imin;positive
instagram;InsyaAllah Pak Anies-Muhaimin for Indonesia 2024 ????????;anies-cak imin;positive
instagram;Sudah jelas dong menunjuk ke Pak Anies Rasyid Baswedan Phd for Presiden 2024;anies-cak imin;positive
instagram;Teteup Anies???? AMIN Anies Muhaimin no. 1 Menang????????;anies-cak imin;negative
instagram;Anies lahir dari politik identitas wkwkk;anies-cak imin;positive
instagram;"Pasangan No 2 :
???Capresnya Pelaku pelanggaran HAM Berat 
???Cawapresnya Pelanggaran Etika Berat.
Mau ngurusin negara bikin gaduh, dinas di lembaga negara bikin gaduh, 2009 gaduh, 2014 lagi malah gaduh 2019 gaduh. 
2023 pilih cawapresnya bikin gaduh. trus semua yg diurusin selama hidupnya ga jauh dari kegaduhan.
KATA CAK LONTONG MIKIR !";anies-cak imin;negative
instagram;Tempo berat ke Anies ?? integritas jurnalistik itu khayalan abstrak;anies-cak imin;negative
instagram;All in One for Anies ??;anies-cak imin;positive
instagram;Tambah yakin aja gw Pilih Anies Baswedan;anies-cak imin;positive
instagram;Anies Presiden Insya Allah lokal 100%;anies-cak imin;positive
instagram;Ngapain pilih anies, ga ada guna ??;anies-cak imin;negative
instagram;Bapak sedang menasehati diri sendiri, malu banget woy d sindir sama cak imin??;anies-cak imin;negative
instagram;Gimana rasanya di singgung sama cak imin pak @amandaprabowo;anies-cak imin;negative
instagram;Apa perasaan gw doamg si anak lurah gerah grusa grusu di momen cak imin pidato ini?;anies-cak imin;negative
instagram;On fire nie cak imin;anies-cak imin;neutral
instagram;Anies udah gk kabat jd gubernur, Coba tanya PJ yg sekarang.. Kemapa perawatannya kurang sampe2 tersumbat resapannya;anies-cak imin;negative
instagram;Kerjaaan Anies belum beres nih. Kasih dia tiket jadi presiden, biar dia beresin.??;anies-cak imin;positive
instagram;Hanya pak anies baswedan pilihanku. Segerakanlah dia jadi pemimpin;anies-cak imin;negative
instagram;Saya lebih percaya dengan penjelasan Gus Dur dan Yenny Wahid, daripada Cak Imin.;anies-cak imin;positive
instagram;Lebih percaya sama mbak Yenny Wahid daripada cak Imin??;anies-cak imin;positive
instagram;Saya setuju dg pak jokowi makanya sy pilih pak anies..????;anies-cak imin;negative
instagram;Tombol ANIES Presiden, tanpa merusak Konstitusi ??????????;anies-cak imin;positive
instagram;Ya Allah jadikanlah Pak Anies Rasyid Baswedan Presiden Republik Indonesia menggantikan Pak Jokowi. AMIN ????????;anies-cak imin;positive
instagram;Saya pilih yang cerdas Anies Baswedan;anies-cak imin;negative
instagram;Mereka takut Anies RI 1...takut ngeganggu rampok negaranya terganggu;anies-cak imin;negative
instagram;Loe juga curang, berhentilah jadi menteri, berhenti jadi gubernur, jadi walikota yg benar anies juga;anies-cak imin;negative
instagram;Anies oke??????;anies-cak imin;positive
instagram;Anies ok;anies-cak imin;neutral
instagram;Anies amin;anies-cak imin;neutral
instagram;Amin Anies;anies-cak imin;neutral
instagram;Anies;anies-cak imin;neutral
instagram;Kapan lagi kita punya presiden yg berkelas aqiunya di atas rata rata cuman pa anies baswedan lah cucu pahlawan yg iklas untuk indonesia maju;anies-cak imin;negative
instagram;Ngg usah bingung, kalau capres cawapres lain awal nya aja udah curang.. Gimana ke depannya?? Emang paling bener, mesti pilih Pak Anies, no. 1 di 2024 nanti. Amin;anies-cak imin;negative
instagram;Bismillah 1. Anies-Muhaimin AMIN, Bersama Mewujudkan Indonesia Adil, Makmur, Sejahtera?? #AMINAjaDulu;anies-cak imin;positive
instagram;Semoga Allah mudahkan... Bismillah Ada Jalan AMIN... ANIES FOR PRESIDENT;anies-cak imin;positive
instagram;Walopun kurang srek sama cak imin, tpi krna anies capres nya, gass keun aja lahh ??;anies-cak imin;negative
instagram;Semoga dimudahkan Allah hal baik anies;anies-cak imin;positive
instagram;klo salah anies klo bener erik tohir;anies-cak imin;negative
instagram;Yang diincar anies yg dijebloskan ke penjara  dia??;anies-cak imin;negative
instagram;Gmn sih ! Katanya lu mo nangkep anies. Kok malah lu yg jadi pesakitan???;anies-cak imin;negative
instagram;Anies - Muhaimin aja, tidak ada unsur cawe cawe;anies-cak imin;positive
instagram;Beda kelas memang dengan @aniesbaswedan . Anies berbicara depan mahasiswa di universitas² luar negeri tanpa teks dan dengan fasihnya berbahasa inggris. Itu pemimpin kelas dunia;anies-cak imin;negative
instagram;Yah semoga Anies.. biar lbih jelas di hadapan dunia;anies-cak imin;negative
instagram;Cak mano ini kok stadion elit resapan air syulit??;anies-cak imin;negative
instagram;Kebanggaan Indonesia apa kebanggaan Anies ini?;anies-cak imin;positive
instagram;Ya Allah mudahkan pak anies mjd presiden RI;anies-cak imin;positive
instagram;Pak Anies keren ?;anies-cak imin;neutral
instagram;Mo jebak anies, ehh lu nya yg nyungseppp.... ??;anies-cak imin;negative
instagram;Kan udah pernah dikasih tau, jangan dari institusi itu, eh tiba².... hahahaaaaa oiya, ini yg pengen bgt nangkep Pak Anies masalah kasus Formula E yah ??;anies-cak imin;negative
instagram;Dlu Anies setelah diperiksa Formula E dg Gagah tampil depan Media, apa susahnya sih;anies-cak imin;negative
instagram;Tombol 1. Anies - Muhaimin --->>;anies-cak imin;neutral
instagram;No 1 anies??????;anies-cak imin;neutral
instagram;Ini keren sih, kelihatannya bu Susi sangat tertarik dengan rencana pak Anies Baswedan. Mantap ????;anies-cak imin;positive
instagram;???? apalagi kalau pak Anies jadi presiden semoga menteri kelautan ibu Susi lagi agar kedaulatan lautan terjaga;anies-cak imin;positive
instagram;Anies cocook nya jadi guru aja ya??;anies-cak imin;positive
instagram;Jgn mimpi Pak Anies klo bpk jd Presiden.Rakyat udah pada pinter2,pak.;anies-cak imin;neutral
instagram;Hanya anies yg bersih,oleh krna itu skg buruh Indonesia tetap pilih Anies Baswedan??;anies-cak imin;positive
instagram;Semoga nomor 1 pak ANIES menjadi PRESIDEN ???? ?? ?? ???????? ?? ???? ????????;anies-cak imin;positive
instagram;2024 TETAP DUKUNG PAK ANIES.??????;anies-cak imin;positive
instagram;Bravo Pak Anies????????????;anies-cak imin;neutral
instagram;Generasi muda emas Indonesia Pak Anies Inshaa Allah AMIN;anies-cak imin;neutral
instagram;yakin pak anies bakal jadi pemimpin yang bijaksana??;anies-cak imin;negative
instagram;Kewibawaan pak anies mirip umar bin khatab semoga kedepan nya indonesia tambah maju bersama pak anies??;anies-cak imin;positive
instagram;dukung pak anies????;anies-cak imin;positive
instagram;Hanya pak anies yang bisa membangkitkan umat;anies-cak imin;positive
instagram;Cuman pak Anies yg bisa bangkitkan ummat;anies-cak imin;negative
instagram;Hanya pak anies yg patut jd presiden.!!.maju terus pak anies!!;anies-cak imin;negative
instagram;Tapi kami percaya bapak pasti amanah. Bapak anies untuk indonesia??;anies-cak imin;positive
instagram;Anies Baswedan presiden Indonesia aamiin ????;anies-cak imin;positive
instagram;Hanya Anies yg bisa membawa Indonesia lebih maju dan dpat menyelamatkan umat;anies-cak imin;positive
instagram;"Insya allah niat yang baik akan mendapatkan hasil yang baik
Pak Anies Baswedan presiden Republik Indonesia 2024";anies-cak imin;positive
instagram;Intinya In Syaa ALLAH pak Anies Baswedan menjadi presiden RI thn 2024 Aamiin Aamiin Aamiin Aamiin Aamiin Aamiin Aamiin Aamiin Aamiin YRA??????????????????;anies-cak imin;positive
instagram;Asalkan jangan anies ??;anies-cak imin;negative
instagram;Kita satukan pilihan untuk memenagkan pak anies di 2024;anies-cak imin;neutral
instagram;Memalukan , gk amanat sama yg memilih, emang bnr ya kata cak lontong, yg di takuti koruptor itu cuma daging babi ????????;anies-cak imin;negative
instagram;"AMIN terbaik ???? Rekam jejak dan pencapaian Anies di DKI jakarta :
1. jakarta internasional eprix sircuit (JIEC).
2. Jakarta Internasional Stadium (JIS) yang dibangun 100% anak anak bangsa.
3. Revitalisasi kota tua Batavia.
4. pembangunan jalur sepeda.
5. JPO pinisi jl jend.Sudirman
6. JAKI aplikasi jakarta kini.
7. jaklingko.
8. pelebaran trotoar untuk pejalan kaki.
9. gratiskan PBB dibawah 2M.
10. 3200 lebih rumah DP 0 RP.
11. kampung susun akuarium .
12. flay over tapal kuda .
13. Revitalisasi simpang lima pasar senen.
14. mengjadirkan pangan murah bekerjasama denga petani JATENG dan JATIM.
15. 5kartu kesejahteraan .
16. mengintegrasikan angkutan umum.
17. penghargaan kota layak anak .
18. honorable mantion sustainable transport award.
19. penghargaan kemenag dibidang pengembangan pendidikan agama.
20. transjakarta top corporate performance 2020.
21. predikat wajar tanpa pengecualian (WTP) 5 th berturut turut.
22. penghargaan BNN RI.
23. pembina BUMD terbaik 2020.
24. peraih 9 kategori juara umum anugerah publik relation indonesian award 2020.
25. peraih anugerah inovasi indonesia (ICAI) 2020 IDX channel.
26. juara kompetisi nasional TIK kemenfo RI.
27. indonesia governent procurement award 2020.
28. penghargaan TOP 45 2020 inovasi pelayanan publik.
29. medali emas bhumandala award .
30. penghargaan kota peduli HAM dari kemenkumham.
31. penghargaan HEROES 
32. penghargaan KPPU AWARD 2021.
33. juara sustainable transport award 2021.
34. penghargaan pilar pilar sosial penanganan covid 19 2021.
35. penghargaan IDC future interprise award 2021.
36. TOP Digital award 2021.
37. pencapaian kota ramah sepeda se Indonesia.
38. penghargaan OJK award.
39. penghargaan best Governor for inclusive economic growth peaple of the year 2021.
40. penghargaan perda paling informatif.
41. best regional leader.
42. anugerah padmamitra award.
43. anugerah dwija praja nugraha.
44. juara 1 WSIS prizez 2022 .
45. harmony award.
46. PASIAD education award.
48. menaikkan UMR jakarta 10%.
49. membangun 33 Rusunawa .
50. gratiskan jaklingko.
51. pertumbuhan ekonomi 10%.
52. sopir angkot gaji UMR .
53. mengatasi titik banjir dari 105 menjadi 35 titik banjir.
54. membangun 400 taman kota";anies-cak imin;positive
instagram;"AMIN pilihan terbaik ,, Anies Baswedan lahir di Kuningan anak dari Rasyid Baswedan (wakil rektor UII yogyakarta ) dan Aliyah (guru besar UNY) serta cucu dari AR Baswedan pahlawan nasional asal Surabaya. Anies sejak SD sudah mempunyai kemampuan leadership yang luar biasa dibuktikan mampu membuat kelompok kelabang dari teman teman se SD nya dan dari anak anak SMP di tempatnya , saat SMA anies menjadi ketua OSIS  dan sudah mampu mewawancarai tokoh tokoh nasional untuk program TVRI . Kemudian mendapat beasiswa bersekolah selama setahun di Senior High School South Milwaukee, Wisconsin, Amerika Serikat. 
Saat S1 di UGM anies menjadi ketua Senat dan menjadi aktivis yang ikut menentang otoriternya Orde Baru . kemudian sempat bersekolah selama setahun di Senior High School South Milwaukee, Wisconsin, Amerika Serikat. Anies kemudian mendapatkan beasiswa Fulbright untuk pendidikan master di bidang international security and economic policy di University of Maryland, College Park. Dia lulus dari kampus di Amerika Serikat itu pada 1998. Dia lalu melanjutkan jenjang S3 dengan mengambil jurusan ilmu politik di Northern Illinois University, AS dan lulus pada 2004. Selama di sana, Anies bekerja sebagai asisten riset di The Office of Research, Evaluation, and Policy Studies, Northern Illinois University. sebelum menjadi menteri Anies adalah penggagas Indonesia mengajar yang  mengirim tenaga tenaga pengajar ke berbagai pelosok di Indonesia , yang berkontribusi pada perkembangan pendidikan kususnya di daerah pelosok. Anies juga menjadi rektor termuda  di Universitas Paramadina.";anies-cak imin;negative
instagram;Semoga pak anies yg menang;anies-cak imin;neutral
instagram;Saya suka dan dukung Bang Aiman, selalu terdepan dan berani...Insyaallah saya pilih AMIN (Anies - Muhaimin).;anies-cak imin;positive
instagram;Tetap Fokus Coblos AMIN (Anies - Muhaimin) Nomer Satu : ?, Menjadi Presiden& Wapres ???????????? 2024;anies-cak imin;positive
instagram;Semoga tahun 2024 Pak Anies punya pabrik kue.;anies-cak imin;positive
instagram;Anies Baswedan ????;anies-cak imin;neutral
instagram;Tak gentar maju terus amin anies muhaimin;anies-cak imin;negative
instagram;Ga masalah pak di jegal yg penting pilpres rakyat yg memilih bpk ANIES BASWEDAN next RI 1. AMIN 2024??;anies-cak imin;negative
instagram;juga ntar banyak pendukung datang dari luar, dimana2 Anies dielukan2 , UGM ga mau dicap tempat kampanye., walaupun datang kesana sebagai dosen umum.;anies-cak imin;positive
instagram;Presiden Anies Baswedan dukungan palestina bebas ya;anies-cak imin;positive
instagram;Anies satu putaran saja pak;anies-cak imin;positive
instagram;Bergerak Bergerak Berdampak ~ Perubahan, Barakallah Pak Anies Baswedan, adu ide gagasan gak pake contekan dan power point!!!;anies-cak imin;negative
instagram;Saya Sebagai Pecinta Bola Memilih Pak Anis, Soalnya Karya Pak Anies Stadion JIS rumputnya sdh di ganti bukan tambah bagus malah jelek, akibat banyak penjegallan terhadap pak anies;anies-cak imin;negative
instagram;PREET....ANIES PRESIDEN 2024 MENANG TELAK..GA ADA DRAKOR..UJUNG NYA SEKOLAM????;anies-cak imin;negative
instagram;Dengan tidak mendukung Anies berarti menyelamatkan NKRI dari keamburadulan;anies-cak imin;neutral
instagram;ini Indonesia pak Anies kita butuh orang kerja bukan jualan omongan agama dan janji manis aja;anies-cak imin;negative
instagram;Demi apapun era Ahok di gub JKT memang banyak perubahan baik dan kerja nyata , di era Anies gub JKT semuanya sama saja itu kerjanya Ahok sebelumnya dan janji janji Anies cuma omong kosong belaka;anies-cak imin;negative
instagram;"saya gak bela aiman saya bela capres kelas internasional bukan lokalan ???? Meski Anies Baswedan sudah selesai masa jabatanya, namun jejak kerjanya sebagai gubernur masih bisa kita nikmati di jakarta.
1. pergi ke taman Ismail Marzuki yang sekarang makin modern sambil baca buku ingat P.Anies.
2. kalo ada koser dan sepakbola di JIS ingat P.Anies.
3. melihat Rumah Susun Akuarium, Bayam, kunir, cakung , gembrong ,kwitang, melayu , ingat P.Anies.
4. ke pasar yang sekarang modern , pasar cipinang kebembem, sawah barat, tebet barat, pasar tanah tinggi poncol eeh ingat P.Anies juga 
5. saat ke sekolah  SD Negeri modern rasa korea seperti SDN Ragunan , SDN Grogol selatan , SDN duren sawit 14, SMAN 96 ingat P.Anies.
6. jalan jalan ke 300 taman lebih yang keren ingat P.Anies.
7. ke kota tua yang ramah pejalan kaki dan rendah Emisi ingat pak Anies.
8. jogging dan menikmati suasana pagi di ruang limpah sungai naturalisasi seperti di RLS pondok rangon , RLS brigif ,RLA lebak bulus dll ingat P.Anies.
9. jalan di trotoar yang nyaman sepanjang 300 km. makin ingat pak Anies.
10. ke puluhan halte TJ ingat lagi Pak Anies.
11. saat lihat gelaran formula E ingat pak Anies.
12. ke pelabuhan kamal muara rasa bandara ingat pak Anies.
13. ke skybright JSW , JPO pinisi dan JPO keren lainya ingat pak Anies .
14. lewat fly over lenteng agung dan tanjung barat ingat P Anies.
15. naik angkot jaklingko gratis ingat pak Anies.
16. transportasi jaklingko terintegrasi ingat pak Anies lagi.
17. naik bus listrik yang tenang dan tidak berisik ingat pak Anies.
18. gowes sepeda di jalur kusus ingat pak Anies.
19. kabel sudah banyak di tanam di bawah tanah ingat pak Anies.
20. pajak PBB gratis dibawah 2 M ingat pak Anies.
21 lihat keindahan jakarta makin ingat pak Anies ????????????";anies-cak imin;positive
