source;text;person;sentiment
instagram;Sederhana saja: nggak senang, nggak suka, nggak usah dipilih. Jika selama ini Jokowi gagal membangun Indonesia dan bakal diteruskan anaknya karena tidak mungkin jadi Presiden lagi, ya nggak usah dipilih. Tapi kalau dianggap berhasil dan keberhasilan ini mau diteruskan lewat anak, lalu masyarakat memilih, ya itu juga tidak bisa dihentikan. Tapi saya tetap Ganjar.;ganjar-mahfud;positive
instagram;Pasangan GANJAR-MAHFUD memang yang Terbaik ??????;ganjar-mahfud;positive
instagram;Siap menangkan GANJAR-MAHFUD ??????;ganjar-mahfud;positive
instagram;sehat sehat pak ganjar mahfud;ganjar-mahfud;positive
instagram;Mau nge rudal markas ganjar bukan min ?;ganjar-mahfud;positive
instagram;udah lintas benua aja nih, tuh kan emang terbukti kualitas dan rekam jejak ganjar-mahfud ga kaleng2;ganjar-mahfud;positive
instagram;percaya banget sama pak Ganjar Mahfud;ganjar-mahfud;positive
instagram;dukungan untuk Ganjar Mahfud tidak akan putus;ganjar-mahfud;positive
instagram;orang cerdas pilihnya pasti ganjar-mahfud, jelas2 kualitas visi misi nya paling oke apalagi dah kenyang sm pengalaman;ganjar-mahfud;positive
instagram;all in pak ganjar??;ganjar-mahfud;positive
instagram;semangat terus pak ganjar??;ganjar-mahfud;positive
instagram;Yok satukan suara untuk dukung Pak Ganjar Mahfud ??;ganjar-mahfud;positive
instagram;tetap all in Ganjar Pranowo dan Mahfud MD????;ganjar-mahfud;positive
instagram;pak ganjar dan pak mahfud memang luar biasa kalo soal kemasyarakatan????;ganjar-mahfud;neutral
instagram;tak kenal lelah untuk terus mendukung Ganjar Mahfud??;ganjar-mahfud;positive
instagram;Indonesia membutuhkan sosok pemimpin yang seperti ini, Ganjar Mahfud??;ganjar-mahfud;positive
instagram;apapun itu yang terjadi tetap pak ganjar yang saya pilih??;ganjar-mahfud;positive
instagram;Orang bijak dukungnya Pak Ganjar Mahfud ????;ganjar-mahfud;positive
instagram;pak ganjar memanh paling pas kalo soal perekonomian lohh????;ganjar-mahfud;positive
instagram;Ciptakan pemilu yang jujur dan adil bersama Pak Ganjar Mahfud ????;ganjar-mahfud;positive
instagram;apapun itu masalahnya tetap Ganjar Mahfud pilihannya??;ganjar-mahfud;positive
instagram;bahagia pol nomor 3, gaspol terus pak ganjar dan pak mahfud??;ganjar-mahfud;positive
instagram;Yok nunggu apa lagi ??, Yang pasti kinerjanya Ganjar Mahfud dong ??;ganjar-mahfud;positive
instagram;semakin yakin kalo pa Ganjar Mahfud bisa menang di pilpres 2024????;ganjar-mahfud;neutral
instagram;Bismillah gaakan salah milih kalo milihnya Ganjar Mahfud ????;ganjar-mahfud;negative
instagram;pak ganjar mahfud dpaet nomor 3?? gaspol terus inimah????;ganjar-mahfud;positive
instagram;Yang terbaik nomer tiga Ganjar mahfud;ganjar-mahfud;positive
instagram;Gassinnn dukung paslon nomer 3 ??, yang hebat dan mampu memecahkan masalah di Indonesia ya cuma Ganjar Mahfud ????;ganjar-mahfud;negative
instagram;Nama nya juga PDIP. Mana mau kalah. Mencari2 kesalahan orang aja. Mbah amin kok di diam kan aja. Kasus e KTP nya pak ganjar gmna??????;ganjar-mahfud;negative
instagram;Patut diapresiasi dengan terus memberikan dukungannya buat pak Ganjar demi mewujudkan semuanya;ganjar-mahfud;positive
instagram;Pak ganjar keren mendukung produk UMKM;ganjar-mahfud;positive
instagram;Wahhh, pak ganjar selalu mengapresiasi produk2 dan karya2 rakyat bangsa ??;ganjar-mahfud;positive
instagram;saya suka pak ganjar dengan cara kerja beliau;ganjar-mahfud;positive
instagram;calon pemimpin yg selalu peduli dengan UMKM, sukses terus pak ganjar ????????;ganjar-mahfud;positive
instagram;hidup sejahtera bersama Ganjar Mahfud;ganjar-mahfud;positive
instagram;program pak Ganjar Mahfud memang the best;ganjar-mahfud;positive
instagram;semoga program ini bener2 diimplementasikan dengan baik, seperti program tuku lemah oleh omah dulu waktu ganjar menjadi gubernur, karena itu sangat membantu rakyat kecil untuk punya hunian yg layak;ganjar-mahfud;negative
instagram;bismillah Ganjar Mahfud win 2024??;ganjar-mahfud;positive
instagram;Mahfud pilihan ku;ganjar-mahfud;positive
instagram;Jngan smpai ketinggalan ini, pak ganjar-mahfud yg terbaik untuk Indonesia;ganjar-mahfud;positive
instagram;pak ganjar keren bgt selalu bangun relasi lebih luas??;ganjar-mahfud;positive
instagram;pak ganjar siap gali ilmu dan pengalamannya pak jk??;ganjar-mahfud;positive
instagram;Ganjar Mahfud MD;ganjar-mahfud;positive
instagram;Reng medureh Mahfud kabbih ????;ganjar-mahfud;neutral
instagram;GANJAR-MAHFUD FOR INDONESIA????;ganjar-mahfud;positive
instagram;antusias yg luar biasaa, bukti banyak yg berharap ke prof mahfud untuk Indonesia.. semangatt prof;ganjar-mahfud;negative
instagram;semangat prof mahfud, ikama slalu support jenengan smoga prof mahfud dan pak ganjar yg jd pemimpinnya biar demokrasi kita pulih;ganjar-mahfud;positive
instagram;Prof mahfud baru jadi menpolhukam aja udh bisa nyita aset BLBI yg jumlahnya triliunan buat dikembalikan ke negara, apalagi nanti kalau udh jadi cawapres;ganjar-mahfud;negative
instagram;Pak mahfud mah emang cocok maju jadi cawapres, yang sebelah boro-boro cocok maju aja hasil dari mengakali konstitusi dan ordal di MK;ganjar-mahfud;negative
instagram;setuju sihh ama yg dikatakan mahfud md, pilih yg sesuai aspirasi, jangan yg mengakali konstitusi??;ganjar-mahfud;negative
instagram;Mereka barisan orang Tidak Baik. Pilih Ganjar;ganjar-mahfud;positive
instagram;Sya minta maaf Habib Lutfi, Habib, Guru ku saat ini untuk pemilihan 2024 tidak ikut panjenengan. mugi2 habib ridho akan pilihan saya. Untuk saat ini saya masih di awal buat Bpk. Ganjar dan Bpk. Mahfud sehat2 habib ??????;ganjar-mahfud;neutral
instagram;dari dulu yakin sama pak Ganjar sukses trus pak;ganjar-mahfud;positive
instagram;gua cm bisa berdoa agar tim TPN Ganjar bisa allout utk menangkan Pak Ganjar-Mahfud;ganjar-mahfud;negative
instagram;semangat utk tim tpn ganjar, semoga pemilu 2024 bisa berjalan lancar tanpa ada kecurangan;ganjar-mahfud;neutral
instagram;Para pengusaha dukung ganjar mahfud;ganjar-mahfud;positive
instagram;Maju terus pak Mahfud demi Indonesia baik;ganjar-mahfud;positive
instagram;Sehat selalu pak Mahfud;ganjar-mahfud;positive
instagram;Sehat selalu bapak Mahfud nggak salah calon presiden terbaik;ganjar-mahfud;positive
instagram;Terbaik memang pak Mahfud;ganjar-mahfud;positive
instagram;Sejahtera bersama Ganjarr Mahfud;ganjar-mahfud;positive
instagram;Kece banget pak Mahfud;ganjar-mahfud;positive
instagram;Sehat terus buat pak Mahfud ??;ganjar-mahfud;positive
instagram;Dua putaran koalisi Ganjar&Anis akan bersatu menentang Neo Orba;ganjar-mahfud;positive
instagram;Mantul pak Ganjar;ganjar-mahfud;positive
instagram;Sukses terus pak Ganjar hebat banget;ganjar-mahfud;positive
instagram;Karna JK di pinggirkan oleh Nasdem dan Gerindra ......masuk PDIP lbh bagus ...Ganjar presiden 2024;ganjar-mahfud;negative
instagram;Good pak Ganjar ??;ganjar-mahfud;positive
instagram;Semangat terus pak Ganjar;ganjar-mahfud;positive
instagram;Maju bersama Ganjar Mahfud;ganjar-mahfud;positive
instagram;Bismillah Ganjar Mahfud menang ????;ganjar-mahfud;positive
instagram;Mantap banget pak Ganjar;ganjar-mahfud;positive
instagram;Salam Metal salam Waras, yg baik hati tentu dgn hati dan itu Ganjar Mahfud????????????. Yess utk Indonesia yg lebih damai tidak ribut” dan Gaduh????????;ganjar-mahfud;positive
instagram;"Biarkan saja lagu Ganjar Ganjar dinyanyikan terus oleh Ganjar dan pendukungnya..
Nantikan akan dapat ganjaraaaannya????????????????????????????";ganjar-mahfud;positive
instagram;nomer 1 ya gasalah ovt sblm tidur ya pak, nomer 2 ya gasalah juga lbh baik wktu istirahat ya buat istirahat spy saat bangun tidur kerja otak maksimal ga malah ngantuk tidur di ruang rapat #ups , no 3 ya ga salah juga plg senior plg ada pengalaman bisa menanggapi pertanyaan dg baik . ingin menambah menanggapi , emg prof mahfud better ga ada teks, klo pake teks jd banyak blundernya klo ngomong??;ganjar-mahfud;negative
instagram;PILIHAN YG TERBAIK UNTUK BANGSA INI ADALAH GANJAR MAHFUD DIPILPRES 2024 NANTI ?????? ??????????????????????????????;ganjar-mahfud;positive
instagram;Ganjar terdepan, pilihan pemimpin yang cerdas yang punya wawasan Nusantara dan wawasan mancanegara #ganjarmahfud2024;ganjar-mahfud;positive
instagram;Bergerak menuju yg lebih baik bersama pak ganjar??;ganjar-mahfud;positive
instagram;dukung terus Ganjar-Mahfud nomor 3 ????;ganjar-mahfud;positive
instagram;Manteep teruskan pak Ganjar yg pecinta Made in lokal,bikin makin laris manis;ganjar-mahfud;positive
instagram;Pak Ganjar yg paling layak sih memimpin Indonesia . Semangat pak ??????;ganjar-mahfud;positive
instagram;maju terus pak ganjar semoga semakin unggul;ganjar-mahfud;positive
instagram;Menuju yg lebih baik bersama Ganjar Mahfud ??;ganjar-mahfud;positive
instagram;"semangat pak! saya dan teman"" lain di timika papua ada buat pak Ganjar untuk pilpres 2024..??";ganjar-mahfud;positive
instagram;Yang mengusulkan perampasan aset pak Mahfud, maju terus pak. #ganjarmahfudberintegritas #ganjarmahfudmenangtotal #ganjarmahfudsatset;ganjar-mahfud;negative
instagram;All in untuk Ganjar-Mahfud berintegritas. #ganjarmahfudgerakcepat;ganjar-mahfud;positive
instagram;Maju terus pak mahfud, berantas korupsi. #ganjarmahfudberintegritas;ganjar-mahfud;negative
instagram;Lawan pak Mahfud. Kami percaya anda.????;ganjar-mahfud;negative
instagram;Tugas kita memilih yg terbaik, Ganjar di Jawa Tengah selalu mendapatkan prestasi dari luar dan dalam negeri. #ganjarmahfud2024;ganjar-mahfud;positive
instagram;Mentri yg hanya gaungkan mslh Korupsi & Hukum hanya pak Mahfud ...meskipun tdk bs berbuat banyak karena mungkin byk kendala yg dihadapi tp paling tdk bersuara. ..sebab berbicara byk tentu byk tekanan dari internal;ganjar-mahfud;negative
instagram;Kami tetap pilih rambut putih Ganjar Pranowo dan Mahfud MD menang amiin;ganjar-mahfud;negative
instagram;Setuju bgt sih kalo pak Ganjar kasih nilai jelek ke pak jokowi. Karena penangan hukum dan ham menurun di era pak Jokowi, buktinya belakangan ini banyak pelanggaran hukum yg terjadi;ganjar-mahfud;negative
instagram;Setujuuuuu, sudah waktunya HAM di era Pak Ganjar jadi presiden ini di tegak kan;ganjar-mahfud;positive
instagram;Kan udah jelas pemimpin yang hebat tuh Ganjar;ganjar-mahfud;neutral
instagram;Ganjar mahfud lebih baik dari pada yang lain!!! #ganjarmahfud2024;ganjar-mahfud;negative
instagram;@mohmahfudmd pak ,kata pak ganjar ,kinerja bapak jeblok;ganjar-mahfud;negative
instagram;Perubahan yang sesungguhnya ada ditangan Ganjar Pranowo!!!;ganjar-mahfud;positive
instagram;GANJAR PRANOWO PILIHAN KU ??????;ganjar-mahfud;neutral
instagram;bismillah Ganjar Mahfud bisa jadi pemimpin Indonesia;ganjar-mahfud;positive
instagram;Yuk terus fokus untuk penyiapan kampanye pak Ganjar;ganjar-mahfud;positive
instagram;gas pol pak Ganjar kmi tau bapak yg terbaik yg selalu jujur;ganjar-mahfud;negative
instagram;Kalau pak ganjar sudah membela artinya aiman tidak salah;ganjar-mahfud;positive
instagram;Pak ganjar langsung turun untuk membela pak aiman;ganjar-mahfud;positive
instagram;jangan dengerin apa kata yg lain pak ganjar tetap sabar dan semangat??;ganjar-mahfud;positive
instagram;majuuuuu terus pak ganjar dan pak mahfud;ganjar-mahfud;positive
instagram;Jadi semakin yakin untuk terus mendukung pak Ganjar;ganjar-mahfud;positive
instagram;saya pilih Pak Mahfud...;ganjar-mahfud;positive
instagram;Pilpres 2024 terburuk, alat negara mulai dari MK sampai oknum aparat keamanan digunakan demi putra mahkota dan ambisi melanggengkan kekuasaan. Praktik kecurangan dan fitnah mulai dimainkan. Makin yakin pilih Ganjar-Mahfud Md;ganjar-mahfud;positive
instagram;Pak mahfud top;ganjar-mahfud;positive
instagram;Mantep pak Ganjar dan pak Mahfud;ganjar-mahfud;positive
instagram;Semangat yaa pak Mahfud;ganjar-mahfud;positive
instagram;Ga salah dukung Ganjarr Mahfud;ganjar-mahfud;neutral
instagram;Keren poll pak prof Mahfud;ganjar-mahfud;neutral
instagram;2024 bersama Ganjarr Mahfud;ganjar-mahfud;positive
instagram;Biasa..merah..segala cara di khalalkan....hti2 pk mahfud MD....;ganjar-mahfud;positive
instagram;Ganjar niat e mau serang jkw lh lupa jd kena cawapres e dewek;ganjar-mahfud;negative
instagram;all hail ganjar!;ganjar-mahfud;positive
instagram;Knp wacapres ny Ganjar d usung ya kl jeblok;ganjar-mahfud;negative
instagram;Pa ganjar ini penuh drama korea;ganjar-mahfud;negative
instagram;Top pak mahfud????;ganjar-mahfud;positive
instagram;Semoga kebenaran, keadilan, kejujuran yg akan menang. Bismillah Ganjar Mahfud M3nang 2024!;ganjar-mahfud;positive
instagram;Gaspoll pak Mahfud??????;ganjar-mahfud;neutral
instagram;Pak mahfud emang the best;ganjar-mahfud;positive
instagram;Ganjar-Mahfud adalah calon pemimpin negeri yang adil dan bisa mengayomi rakyat dengan hati yang tulus, saya siap mendukung Ganjar-Mahfud;ganjar-mahfud;positive
instagram;Pak mahfud memang joss;ganjar-mahfud;positive
instagram;Terbaik pak Mahfud, mantap????;ganjar-mahfud;positive
instagram;MAHFUD GANJARR,,ganjar mahfudd,,Gama jaya jaya jaya??;ganjar-mahfud;positive
instagram;semoga Indonesia makin maju lagi dalam segala bidang . semoga ganjar-mahfud senantiasa diberikan ksehatan yah;ganjar-mahfud;positive
instagram;Makin mantap pilih Ganjar-Mahfud ??;ganjar-mahfud;positive
instagram;Pak ganjar Mahfud merupakan sosok yang sangat cocok memimpin Indonesia;ganjar-mahfud;positive
instagram;Dukungan ku tetap pada pak Ganjar;ganjar-mahfud;positive
instagram;Pose 3 jari di manapun dan kapan pun untuk mendukung Pak Ganjar Mahfud ??;ganjar-mahfud;positive
instagram;Mantap rapat barisan moga-moga aja pak Ganjar Pranowo dan Mahfud MD menang amiin;ganjar-mahfud;positive
instagram;Terus berjuang bersama Ganjar ??;ganjar-mahfud;positive
instagram;"Salam 3 jari
Yakin Pak Ganjar Mahfud akan jadi pemenangnya";ganjar-mahfud;positive
instagram;Bersama Pak Ganjar Mahfud kita menuju Indonesia cerah;ganjar-mahfud;positive
instagram;Semangat Pak Ganjar Mahfud kami selalu medukungmu????;ganjar-mahfud;positive
instagram;Mantap pak mahfud;ganjar-mahfud;positive
instagram;Kami rakyat selalu mndukung Ganjar??;ganjar-mahfud;positive
instagram;All in Ganjar Mahfud ????;ganjar-mahfud;positive
instagram;Maju dan semangat selalu pak Mahfud;ganjar-mahfud;positive
instagram;Semangat, bersama rakyat Ganjar Mahfud menuju keadilan dan kemakmuran;ganjar-mahfud;positive
instagram;betul pak Mahfud MD sdh berjuang untuk menegakkan keadilan dan mensejahterakan bangsa di indonesia????llovee;ganjar-mahfud;positive
instagram;Pak Mahfud terbaik??;ganjar-mahfud;positive
instagram;Maju dan semangat terus pak Mahfud;ganjar-mahfud;positive
instagram;Yg ngelatih pak Ganjar nih??;ganjar-mahfud;positive
instagram;Gaskeunnn pak Ganjarr dan pak Mahfud;ganjar-mahfud;neutral
instagram;Hanya di era kepemimpinan pak ganjar, anak2 dari keluarga miskin dapat menikmati pendidikan gratis serta mandapat fasilitas pendidikan yang layak;ganjar-mahfud;negative
instagram;Jateng di era pak ganjar, program prioritas nya selalu mengutamakan kebutuhan rakyat2 miskin;ganjar-mahfud;negative
instagram;Blunder nih pak Ganjar ??;ganjar-mahfud;positive
instagram;Pak Ganjar, jangan kayak Jokowi pelupa. Masa lulusan UGM yg ijazah asli sama dengan lulusan UGM yg ijazah palsu???????;ganjar-mahfud;positive
instagram;Ape nawaban pak mahfud dibg? Kok gak ada?;ganjar-mahfud;positive
instagram;?? biar makin ciut pendukung ganjar ... GAK NGARUH BERITANYA rakyat sudah paham ??;ganjar-mahfud;negative
instagram;Bismilah istiqomah pak ganjar abah mahfud md (santri melok dawuhe kyai)?????????????;ganjar-mahfud;positive
instagram;Dukung Ganjar pemimpin yg mengutamakan Rakyat;ganjar-mahfud;positive
instagram;Ganjar mafud untuk indonesia;ganjar-mahfud;positive
instagram;Ganjar mafud hebat;ganjar-mahfud;positive
instagram;GANJAR MAHFUD 3 ??;ganjar-mahfud;positive
instagram;Tentu saya pilih nomor 3 dong ?? sudah jelas rekam jejak pak ganjar mahfud serta visi misi yang tokcer;ganjar-mahfud;neutral
instagram;GANJAR MAHFUD NO.3 menang;ganjar-mahfud;positive
instagram;Ganjar kasih nilai 5, terus nusron suruh tanya ke pak mahfud. Pak mahfud bales nilai 5 itu setelah adanya putusan MKMK;ganjar-mahfud;positive
instagram;emang sudah sepantasnya sih nilai untuk penegakan hukum di indonesia semenjak putusan mk itu turun, dan nilai 5 itu karena ada pak mahfud di dalamnya, kalo bukan pak mahfud yang menjadi menkonya, mungkin bisa dibawah itu;ganjar-mahfud;negative
instagram;Kenapa PK Ganjar jadi jahat begitu y PK  saya dan keluarga  besar saya pindah pilihan karena PK Ganjar makin kesini makin sombong PK ??;ganjar-mahfud;negative
instagram;kita doakan saja yang terbaik untuk pak ganjar, semoga kedepannya selalu dimudahkan apapun yang beliau sedang usahakan, Semangat terus Pak @ganjar_pranowo;ganjar-mahfud;positive
instagram;Beda pilihan boleh, tapi paslon yang terbaik sejauh ini ganjar-mahfud. Kredibilitas dan integritasnya tidak perlu dipertanyakan lagi sih.;ganjar-mahfud;positive
instagram;Sejauh ini dari 3 paslon dalam memaparkan visi-misi yang dimilikinya, paslon ganjar-mahfud jagonya. Selalu punya solusi nyata bukan cuma kata-kata manis belaka.;ganjar-mahfud;neutral
instagram;Sudah pasti gagasan pak ganjar-mahfud yg pling tepat, memikirkan rakyat. Gaspoll pak;ganjar-mahfud;positive
instagram;Ganjar Ganjar urus Jateng saja msh blunder apalagi seluruh Indonesia ??;ganjar-mahfud;positive
instagram;Pak ganjar emang pemimpin yang bijaksana banget;ganjar-mahfud;neutral
instagram;Ganjar-Mahfud terbaik dan terideal utk Indonesia. demi penegakan hukum, pemberantasan korupsi dan mendukung UU perampasan aset bagi koruptor????????;ganjar-mahfud;positive
instagram;Siap sambut nomor 3 jadi pemenang nih. Yakin kl Ganjar Mahfud pasti bakal adil dan jujur;ganjar-mahfud;positive
instagram;Pak Ganjar dan Pak Mahfud selalu di hati rakyat;ganjar-mahfud;positive
instagram;Nomor 3 persatuan Indonesia, ttp dukung Ganjar-Mahfud untuk masadepan Bangsa .. salam 3 jari;ganjar-mahfud;positive
instagram;Yang curang bully aja ges hehe, semangatt terus Pak Ganjar??;ganjar-mahfud;positive
instagram;Kawal Ganjar Mahfud sampai menang, Ganjar Mahfud jaya, terbaik dan berkualitas;ganjar-mahfud;positive
instagram;Selalu dukung Ganjar Mahfud untuk berhasil menyukseskan bangsa yang maju;ganjar-mahfud;positive
instagram;hehehe, Makin menarik Nih Pilpres Tahun 2024 Mendatang xixixi. Maju terus Pak Ganjar dan Sehat Selalu Pak Kami Akan Selalu mendukung Pak Ganjar;ganjar-mahfud;positive
instagram;Maju terus pak Ganjar terus berjuang dan berusaha untuk memenangkan pilpres 2024 ??;ganjar-mahfud;positive
instagram;Semangat selalu Pak ganjar..yakin makin banyak pendukung;ganjar-mahfud;positive
instagram;wauh, Mantap Juga Nih acaranya, memang silaturahmi tidak akan putus walaupun di tengah sibuknya prosedur capres, hahaaha. Semangat terus Para Pemimpin Bangsa dan untuk Pak Ganjar Gas Terus Sampai Menuju kemenangan;ganjar-mahfud;positive
instagram;Ini nih yang harus kita lihat dan dukung pak ganjar yang terbaik;ganjar-mahfud;positive
instagram;Kita doakan semoga pak ganjar menang total dan sukses;ganjar-mahfud;positive
instagram;Makin yakin sama Pak ganjar ..pasti menang;ganjar-mahfud;positive
instagram;yg tau penegakan hukum menurun pasca keputusan MK bukan hanya ganjar dan JK bahkan semua rakyat;ganjar-mahfud;negative
instagram;Mantaaap nih...gaspoool pak ganjar;ganjar-mahfud;positive
instagram;Brarti Mahpud Md nggk bisa kerja dong!!!, Kan menko Polhukam ya Mahpud Md, gimana Ganjar ini, kok kebelinger;ganjar-mahfud;positive
instagram;Heheeee.. itu Menkumham Yasonta Laole kan PDIP, Menko Polhukam Cawapres sampean, Mahfud MD... nepuk air didulang kena muka sendiri. ??????;ganjar-mahfud;negative
instagram;Pak Ganjar ga pernah neko2;ganjar-mahfud;positive
instagram;Keren pak Ganjar suka sama masakan kampung;ganjar-mahfud;positive
instagram;Wah nggak nyangka makanan yang di sukai pak Ganjar se sederhana itu;ganjar-mahfud;positive
instagram;Ternyata pak Ganjar juga suka makan makanan yang sederhana;ganjar-mahfud;positive
